date,Tripura,Eastern Grid Total,Western Grid Total,Total (MW),Gas (Public),HVDC,Gas (Private),Oil (Private),Coal,Hydro,Oil (Public)
1/16/2018 0:00,84,4366,1472,5838,2860,495,1149,678,363,40,169
1/16/2018 1:00,78,4125,1134,5259,2909,212,1172,439,363,40,46
1/16/2018 2:00,74,3942,1057,4999,2770,212,1163,346,363,40,31
1/16/2018 3:00,72,3804,1010,4814,2666,212,1126,304,363,40,31
1/16/2018 4:00,72,3714,1002,4716,2614,212,1081,302,364,40,31
1/16/2018 5:00,72,3669,989,4658,2615,212,1043,282,363,40,31
1/16/2018 6:00,74,3831,1020,4851,2686,212,1173,282,353,40,31
1/16/2018 7:00,74,4183,1138,5321,2778,212,1388,420,363,40,46
1/16/2018 8:00,86,4590.1,1207,5797.1,2974,212,1440,612,373,40,60
1/16/2018 9:00,86,4869.4,1251,6120.4,3053,257,1478,701,377,82,86
1/16/2018 10:00,84,4570.9,1443,6013.9,2829,490,1349,669,379,82,131
1/16/2018 11:00,82,4445.6,1435,5880.6,2837,494,1283,592,378,82,131
1/16/2018 12:00,84,4546.7,1546,6092.7,3055,494,1263,594,378,82,141
1/16/2018 13:00,88,4464.67,1542,6006.67,2972,495,1242,601,378,82,147
1/16/2018 14:00,90,4338.32,1401,5739.32,2845,495,1058,640,373,82,155
1/16/2018 15:00,86,4434.9,1413,5847.9,2928,494,1099,633,372,80,155
1/16/2018 16:00,90,4478.4,1346,5824.4,2931,494,1086,615,372,81,155
1/16/2018 17:00,96,4595,1491,6086,3037,495,1106,709,372,82,189
1/16/2018 18:00,126,5370,2019,7389,3359,494,1262,1322,373,82,371
1/16/2018 19:00,128,5702,2082,7784,3419,495,1340,1568,372,82,380
1/16/2018 20:00,128,5592,2068,7660,3433,495,1396,1372,374,82,380
1/16/2018 21:00,124,5514,2009,7523,3458,495,1505,1172,374,82,313
1/16/2018 22:00,110,5099,1654,6753,3410,494,1346,748,362,82,201
1/16/2018 23:00,92,4775,1544,6319,3356,495,1171,638,363,40,164
1/17/2018 0:00,84,4335,1423,5758,3102,495,1130,462,363,40,82
1/17/2018 1:00,84,4235,1092,5327,3065,214,1179,366,363,40,16
1/17/2018 2:00,84,4030,1005,5035,2905,214,1108,305,363,40,16
1/17/2018 3:00,84,3916,1002,4918,2862,214,1087,252,363,40,16
1/17/2018 4:00,84,3828,1005,4833,2826,214,1050,241,362,40,16
1/17/2018 5:00,84,3779,969,4748,2788,214,1050,194,362,40,16
1/17/2018 6:00,86,3947,1025,4972,2901,214,1141,215,359,40,16
1/17/2018 7:00,76,4264,1122,5386,3032,213,1271,362,361,40,31
1/17/2018 8:00,84,4658.1,1341,5999.1,3365,213,1259,640,365,42,31
1/17/2018 9:00,86,4756.3,1414,6170.3,3205,287,1175,828,360,92,137
1/17/2018 10:00,86,4618.6,1448,6066.6,2921,495,1140,767,363,72,222
1/17/2018 11:00,82,4549.9,1491,6040.9,2999,495,1129,668,364,90,213
1/17/2018 12:00,82,4520.4,1580,6100.4,3154,496,1096,658,362,90,161
1/17/2018 13:00,90,4587.6,1575,6162.6,3137,496,1123,665,362,90,198
1/17/2018 14:00,88,4383.4,1567,5950.4,3037,496,1034,665,361,70,198
1/17/2018 15:00,94,4474.8,1560,6034.8,3013,496,1087,665,358,90,231
1/17/2018 16:00,88,4428.3,1489,5917.3,2984,496,1077,667,283,90,232
1/17/2018 17:00,96,4674,1434,6108,3067,496,1133,697,275,90,254
1/17/2018 18:00,130,5573,1959,7532,3234,495,1441,1464,250,90,428
1/17/2018 19:00,126,5995,2066,8061,3231,495,1594,1759,239,120,497
1/17/2018 20:00,124,5826,2076,7902,3123,495,1638,1657,240,120,505
1/17/2018 21:00,116,5686,1988,7674,3173,495,1541,1561,234,90,464
1/17/2018 22:00,106,5203,1782,6985,3137,496,1519,1132,235,90,270
1/17/2018 23:00,96,4951,1570,6521,3159,496,1422,872,236,90,150
1/18/2018 0:00,86,4558,1357,5915,3202,495,1276,510,239,40,67
1/18/2018 1:00,78,4331,1081,5412,3159,214,1187,479,239,40,16
1/18/2018 2:00,76,4144,974,5118,3013,214,1208,321,230,40,16
1/18/2018 3:00,72,3966,958,4924,2924,214,1118,304,236,40,16
1/18/2018 4:00,72,3848,969,4817,2906,214,1067,265,238,40,15
1/18/2018 5:00,72,3805,893,4698,2835,214,1046,233,243,40,15
1/18/2018 6:00,76,4048,929,4977,2895,214,1204,250,283,40,15
1/18/2018 7:00,80,4491,954,5445,2781,214,1342,540,323,40,125
1/18/2018 8:00,82,5002.2,1041,6043.2,2839,213,1536,885,331,42,115
1/18/2018 9:00,90,4970.5,1354,6324.5,2696,390,1331,1271,345,92,109
1/18/2018 10:00,88,4808.5,1444,6252.5,2677,495,1114,1246,348,90,193
1/18/2018 11:00,84,4757.5,1423,6180.5,2776,495,1093,1067,347,90,227
1/18/2018 12:00,80,4807.9,1404,6211.9,2862,496,1109,1004,345,90,224
1/18/2018 13:00,80,4886.7,1345,6231.7,2853,496,1154,981,352,90,224
1/18/2018 14:00,80,4759.6,1278,6037.6,2764,495,1112,904,367,90,224
1/18/2018 15:00,90,4846.2,1257,6103.2,2867,496,1110,857,368,90,224
1/18/2018 16:00,86,4892.6,1232,6124.6,2940,496,1075,849,364,90,224
1/18/2018 17:00,92,4811,1405,6216,2892,496,1107,966,367,70,226
1/18/2018 18:00,124,5421,1901,7322,2849,496,1281,1441,363,164,604
1/18/2018 19:00,122,5839,1968,7807,2940,495,1469,1613,364,164,640
1/18/2018 20:00,120,5784,1998,7782,2928,494,1465,1603,365,164,643
1/18/2018 21:00,120,5668,1945,7613,2960,496,1468,1507,367,164,531
1/18/2018 22:00,112,5308,1767,7075,2930,497,1453,1176,352,138,417
1/18/2018 23:00,98,4951,1436,6387,2813,496,1370,897,356,88,269
1/19/2018 0:00,88,4720,1228,5948,2756,495,1245,740,312,88,224
1/19/2018 1:00,80,4546,889,5435,2747,175,1120,749,286,88,190
1/19/2018 2:00,78,4343,887,5230,2720,176,1161,705,285,44,61
1/19/2018 3:00,74,4179,766,4945,2678,174,1133,525,286,44,31
1/19/2018 4:00,74,3940,746,4686,2675,175,955,447,285,44,31
1/19/2018 5:00,74,4047,756,4803,2715,176,1183,310,285,44,16
1/19/2018 6:00,76,4181,726,4907,2718,175,1327,266,285,44,16
1/19/2018 7:00,74,4294,776,5070,2633,174,1389,442,285,40,33
1/19/2018 8:00,68,4437.3,931,5368.3,2629,176,1340,769,285,40,61
1/19/2018 9:00,70,4312.6,958,5270.6,2546,166,1255,846,286,40,61
1/19/2018 10:00,72,4239.3,941,5180.3,2445,167,1244,814,285,40,112
1/19/2018 11:00,74,4233.9,911,5144.9,2458,166,1262,736,281,40,126
1/19/2018 12:00,72,4247,893,5140,2465,168,1267,725,275,40,126
1/19/2018 13:00,76,4414.7,914,5328.7,2497,168,1380,765,276,40,125
1/19/2018 14:00,76,3923.7,852,4775.7,2394,168,1003,712,271,40,110
1/19/2018 15:00,72,3924.2,860,4784.2,2356,178,1019,736,270,40,112
1/19/2018 16:00,72,4086.5,846,4932.5,2525,179,997,736,271,40,112
1/19/2018 17:00,78,4102,1012,5114,2520,332,998,728,265,40,153
1/19/2018 18:00,110,4960,1490,6450,2678,486,1320,1061,265,140,390
1/19/2018 19:00,110,5581,1629,7210,2714,486,1735,1355,265,140,405
1/19/2018 20:00,118,5424,1722,7146,2739,487,1659,1357,240,140,406
1/19/2018 21:00,116,5399,1711,7110,2739,486,1690,1293,240,140,406
1/19/2018 22:00,104,4862,1657,6519,2469,486,1736,1124,240,40,320
1/19/2018 23:00,90,4553,1414,5967,2431,486,1551,985,240,40,144
1/20/2018 0:00,84,4333,1154,5487,2399,486,1471,751,240,40,16
1/20/2018 1:00,74,4102,845,4947,2387,184,1440,566,240,40,16
1/20/2018 2:00,72,3981,829,4810,2351,184,1441,466,240,40,16
1/20/2018 3:00,72,3923,751,4674,2371,184,1435,316,240,40,16
1/20/2018 4:00,70,3797,716,4513,2296,184,1408,260,239,40,16
1/20/2018 5:00,70,3763,716,4479,2293,184,1406,231,239,40,16
1/20/2018 6:00,72,3958,744,4702,2375,184,1498,277,240,40,16
1/20/2018 7:00,72,3951,933,4884,2084,184,1389,844,240,40,31
1/20/2018 8:00,82,4471.1,1102,5573.1,2221,184,1577,1198,240,40,31
1/20/2018 9:00,86,4652,1124,5776,2214,184,1626,1345,240,40,41
1/20/2018 10:00,88,4472.6,1061,5533.6,2004,184,1463,1420,250,12,112
1/20/2018 11:00,84,4553.7,922,5475.7,2076,184,1510,1224,260,40,97
1/20/2018 12:00,92,4672.2,918,5590.2,2108,184,1574,1158,270,40,162
1/20/2018 13:00,84,4689,962,5651,2140,198,1587,1148,290,40,162
1/20/2018 14:00,88,4499.7,975,5474.7,2080,212,1519,1107,280,40,147
1/20/2018 15:00,90,4557.2,946,5503.2,2153,213,1492,1077,290,40,147
1/20/2018 16:00,88,4578.5,944,5522.5,2168,214,1510,1065,290,40,147
1/20/2018 17:00,96,4717,1156,5873,2215,389,1556,1105,293,40,179
1/20/2018 18:00,116,5574,1780,7354,2372,495,1856,1605,290,90,530
1/20/2018 19:00,124,5817,1867,7684,2469,495,2030,1616,288,90,572
1/20/2018 20:00,124,5727,1841,7568,2277,494,2026,1725,263,90,569
1/20/2018 21:00,120,5664,1857,7521,2279,495,1985,1717,276,90,559
1/20/2018 22:00,110,5158,1783,6941,2283,495,1859,1477,270,42,405
1/20/2018 23:00,96,4720,1551,6271,2153,495,1742,1220,270,42,253
1/21/2018 0:00,86,4458,1402,5860,2169,495,1603,1072,270,42,123
1/21/2018 1:00,78,4288,976,5264,2295,214,1562,787,272,40,16
1/21/2018 2:00,76,4237,888,5125,2269,214,1629,610,271,40,16
1/21/2018 3:00,74,4081,809,4890,2238,214,1628,409,271,40,16
1/21/2018 4:00,68,3984,785,4769,2259,214,1653,248,271,40,16
1/21/2018 5:00,74,3944,787,4731,2293,214,1630,193,271,40,16
1/21/2018 6:00,78,4159,788,4947,2365,213,1755,209,271,40,16
1/21/2018 7:00,78,4576,905,5481,2424,213,1811,609,271,44,31
1/21/2018 8:00,80,4735.2,1134,5869.2,2471,317,1786,845,271,40,59
1/21/2018 9:00,86,4867.5,1349,6216.5,2536,495,1757,920,271,40,111
1/21/2018 10:00,86,4574.8,1425,5999.8,2217,495,1632,1066,275,70,158
1/21/2018 11:00,90,4584.7,1399,5983.7,2181,496,1461,1220,280,70,184
1/21/2018 12:00,92,4764.8,1378,6142.8,2232,497,1585,1185,281,70,199
1/21/2018 13:00,94,4745.8,1363,6108.8,2320,496,1485,1199,280,70,163
1/21/2018 14:00,94,4585.6,1371,5956.6,2327,495,1263,1277,281,70,148
1/21/2018 15:00,94,3911.1,1362,5273.1,2121,496,913,1176,280,70,122
1/21/2018 16:00,88,4153.5,1531,5684.5,2303,495,1106,1179,281,70,162
1/21/2018 17:00,98,4344,1804,6148,2241,496,1178,1538,281,70,246
1/21/2018 18:00,128,4960,2150,7110,2331,496,1385,1858,280,112,520
1/21/2018 19:00,124,5550,2291,7841,2497,495,1755,1942,280,112,636
1/21/2018 20:00,122,5492,2250,7742,2589,496,1820,1688,315,112,600
1/21/2018 21:00,120,5178,2332,7510,2659,496,1619,1620,351,112,533
1/21/2018 22:00,108,4892,2126,7018,2646,495,1557,1448,339,112,313
1/21/2018 23:00,100,4460,1905,6365,2639,496,1397,1137,345,42,209
1/22/2018 0:00,88,4153,1663,5816,2607,496,1356,812,349,40,68
1/22/2018 1:00,80,4052,1300,5352,2595,215,1505,536,350,40,31
1/22/2018 2:00,78,3809,1222,5031,2540,214,1410,387,344,42,16
1/22/2018 3:00,76,3756,1203,4959,2509,215,1415,342,344,42,16
1/22/2018 4:00,76,3564,1187,4751,2454,214,1292,312,345,42,16
1/22/2018 5:00,76,3548,1167,4715,2417,214,1305,299,346,42,16
1/22/2018 6:00,78,3780,1166,4946,2467,214,1477,308,346,40,16
1/22/2018 7:00,80,4091,1229,5320,2460,214,1571,560,345,40,50
1/22/2018 8:00,78,4536.1,1473,6009.1,2577,315,1697,864,351,40,87
1/22/2018 9:00,84,4608.3,1744,6352.3,2538,496,1612,1086,354,40,142
1/22/2018 10:00,86,4591.3,1729,6320.3,2487,497,1581,1143,365,20,141
1/22/2018 11:00,80,4586.6,1705,6291.6,2299,497,1612,1148,363,20,272
1/22/2018 12:00,84,4698.6,1670,6368.6,2203,497,1665,1195,344,50,329
1/22/2018 13:00,90,4666.6,1669,6335.6,2303,497,1662,1078,358,20,326
1/22/2018 14:00,92,4477,1482,5959,2287,497,1529,997,358,20,178
1/22/2018 15:00,90,4500.9,1556,6056.9,2523,497,1542,889,371,20,124
1/22/2018 16:00,96,4465.4,1512,5977.4,2586,497,1556,744,371,0,127
1/22/2018 17:00,96,4589,1502,6091,2615,497,1632,718,353,0,180
1/22/2018 18:00,124,5207,2227,7434,2823,496,1651,1497,358,0,485
1/22/2018 19:00,126,5426,2278,7704,2972,497,1786,1453,356,0,514
1/22/2018 20:00,124,5601,2209,7810,3031,496,1946,1406,358,28,421
1/22/2018 21:00,122,5579,2063,7642,3070,497,2005,1242,358,70,278
1/22/2018 22:00,112,5232,1844,7076,3080,497,1918,870,357,70,172
1/22/2018 23:00,100,4761,1607,6368,3067,497,1693,462,357,70,122
1/23/2018 0:00,88,4440,1498,5938,2849,496,1574,455,357,28,91
1/23/2018 1:00,78,4216,1154,5370,2728,214,1554,424,348,0,24
1/23/2018 2:00,76,3979,1094,5073,2610,214,1491,318,347,0,17
1/23/2018 3:00,74,3879,1064,4943,2584,214,1403,303,348,0,17
1/23/2018 4:00,74,3808,1062,4870,2593,214,1322,303,347,0,17
1/23/2018 5:00,74,3772,1023,4795,2546,214,1286,310,348,0,17
1/23/2018 6:00,76,3954,1056,5010,2638,214,1398,308,359,0,17
1/23/2018 7:00,80,4231,1358,5589,2797,214,1533,575,358,0,32
1/23/2018 8:00,86,4283.3,1731,6014.3,2735,472,1460,862,367,0,32
1/23/2018 9:00,86,4384.8,1919,6303.8,2843,496,1467,958,367,0,86
1/23/2018 10:00,86,4374.3,1747,6121.3,2547,497,1470,975,367,75,103
1/23/2018 11:00,90,4534.7,1549,6083.7,2327,497,1543,1080,367,75,103
1/23/2018 12:00,90,4598.7,1563,6161.7,2368,497,1560,1082,368,75,120
1/23/2018 13:00,90,4894.7,1499,6393.7,2494,497,1707,1060,366,75,103
1/23/2018 14:00,94,4566,1406,5972,2138,497,1700,1001,368,75,98
1/23/2018 15:00,96,4665,1448,6113,2313,497,1706,956,368,75,101
1/23/2018 16:00,94,4567.5,1416,5983.5,2338,497,1541,955,372,75,111
1/23/2018 17:00,98,4801,1449,6250,2449,496,1566,1006,370,75,190
1/23/2018 18:00,126,5197,2103,7300,2773,496,1620,1370,374,75,466
1/23/2018 19:00,126,5642,2236,7878,3104,497,1660,1508,367,75,541
1/23/2018 20:00,128,5608,2256,7864,3190,497,1590,1437,366,115,541
1/23/2018 21:00,128,5421,2200,7621,3112,497,1651,1323,369,110,431
1/23/2018 22:00,110,5143,2062,7205,3170,497,1644,1013,366,110,295
1/23/2018 23:00,98,4779,1826,6605,3103,496,1487,742,367,110,202
1/24/2018 0:00,90,4402,1513,5915,3050,497,1337,468,368,40,65
1/24/2018 1:00,80,4231,1225,5456,3051,206,1234,461,368,40,16
1/24/2018 2:00,76,4001,1199,5200,2988,206,1178,327,369,40,16
1/24/2018 3:00,74,3861,1152,5013,2891,205,1139,285,363,40,16
1/24/2018 4:00,72,3841,1121,4962,2904,205,1121,239,363,42,16
1/24/2018 5:00,72,3793,1096,4889,2867,205,1080,244,364,41,16
1/24/2018 6:00,74,3996,1097,5093,2939,205,1179,274,365,41,16
1/24/2018 7:00,78,4483,1254,5737,3121,206,1333,563,365,40,31
1/24/2018 8:00,82,4791.3,1393,6184.3,3208,259,1456,706,369,40,64
1/24/2018 9:00,90,4730.9,1762,6492.9,3153,488,1409,883,366,40,63
1/24/2018 10:00,92,4601.4,1736,6337.4,3104,487,1308,814,374,40,117
1/24/2018 11:00,94,4571.8,1694,6265.8,2944,488,1312,823,378,82,143
1/24/2018 12:00,88,4569,1740,6309,2996,488,1303,820,379,84,149
1/24/2018 13:00,90,4655.9,1716,6371.9,3013,488,1345,822,379,84,149
1/24/2018 14:00,98,4460.5,1660,6120.5,2991,488,1182,787,375,84,114
1/24/2018 15:00,98,4570.7,1663,6233.7,3109,487,1180,772,373,84,130
1/24/2018 16:00,86,4556.5,1531,6087.5,3106,488,1142,673,373,89,130
1/24/2018 17:00,88,4691,1638,6329,3114,488,1240,762,373,89,175
1/24/2018 18:00,106,5290,2003,7293,3188,488,1430,1155,372,115,439
1/24/2018 19:00,110,5688,2221,7909,3339,488,1666,1320,374,120,492
1/24/2018 20:00,116,5742,2162,7904,3322,487,1640,1403,375,120,441
1/24/2018 21:00,106,5644,2123,7767,3326,487,1649,1307,375,120,397
1/24/2018 22:00,110,5380,1919,7299,3238,487,1640,1062,381,75,306
1/24/2018 23:00,100,5020,1587,6607,3109,488,1552,753,376,70,159
1/25/2018 0:00,90,4645,1409,6054,3204,487,1394,418,375,40,46
1/25/2018 1:00,84,4356,1127,5483,3191,206,1235,339,373,40,15
1/25/2018 2:00,78,4235,1104,5339,3184,206,1175,269,371,41,15
1/25/2018 3:00,74,4084,1062,5146,3104,206,1113,220,373,41,15
1/25/2018 4:00,74,4003,1029,5032,3048,205,1057,220,371,42,15
1/25/2018 5:00,74,4003,1029,5032,3050,205,1054,220,371,43,15
1/25/2018 6:00,76,4178,1098,5276,3155,206,1079,335,368,42,15
1/25/2018 7:00,70,4552,1292,5844,3350,206,1234,527,370,42,45
1/25/2018 8:00,74,4789.3,1491,6280.3,3381,295,1309,712,372,87,50
1/25/2018 9:00,94,4917.9,1624,6541.9,3281,486,1295,788,369,85,143
1/25/2018 10:00,94,4853.5,1617,6470.5,3117,487,1239,844,372,85,231
1/25/2018 11:00,88,4862.8,1563,6425.8,3155,487,1185,778,375,85,271
1/25/2018 12:00,84,4903,1586,6489,3220,486,1174,783,375,85,280
1/25/2018 13:00,88,4827,1513,6340,3122,487,1168,722,374,85,292
1/25/2018 14:00,86,4667.7,1481,6148.7,3009,487,1097,780,369,85,234
1/25/2018 15:00,100,4788.1,1486,6274.1,3088,487,1134,769,377,84,234
1/25/2018 16:00,92,4702.6,1473,6175.6,3079,487,1053,772,372,87,233
1/25/2018 17:00,104,4727,1568,6295,3116,487,1026,826,372,85,279
1/25/2018 18:00,124,5528,1992,7520,3327,487,1396,1251,373,87,475
1/25/2018 19:00,132,5891,2292,8183,3455,486,1494,1564,369,115,568
1/25/2018 20:00,132,5710,2300,8010,3498,487,1502,1364,371,114,542
1/25/2018 21:00,126,5634,2278,7912,3509,487,1532,1257,368,114,519
1/25/2018 22:00,114,5196,2126,7322,3458,487,1321,997,372,112,461
1/25/2018 23:00,96,4787,1809,6596,3398,487,1175,720,360,71,289
1/26/2018 0:00,90,4476,1542,6018,3335,487,1123,398,360,40,185
1/26/2018 1:00,86,4342,1216,5558,3277,174,1148,362,360,40,111
1/26/2018 2:00,82,4237,1048,5285,3088,174,1114,345,361,41,80
1/26/2018 3:00,80,4158,1039,5197,3072,174,1084,339,361,42,45
1/26/2018 4:00,78,3947,1038,4985,3056,174,1032,198,360,42,45
1/26/2018 5:00,76,3871,1036,4907,3024,174,1042,158,361,42,30
1/26/2018 6:00,76,4023,1055,5078,3193,174,1032,170,361,42,30
1/26/2018 7:00,76,4209,1169,5378,3195,174,1094,391,361,42,45
1/26/2018 8:00,74,4475.4,1299,5774.4,3390,174,1168,521,361,41,45
1/26/2018 9:00,76,4388.2,1256,5644.2,3202,174,1144,505,364,40,138
1/26/2018 10:00,76,4265.7,1183,5448.7,3186,198,1124,352,366,40,105
1/26/2018 11:00,72,4234.9,1127,5361.9,3145,199,1144,294,361,40,105
1/26/2018 12:00,72,4327,1120,5447,3221,199,1149,293,367,40,104
1/26/2018 13:00,84,4356.9,1215,5571.9,3255,198,1217,311,361,40,104
1/26/2018 14:00,78,3968.8,1076,5044.8,3000,200,978,343,362,42,41
1/26/2018 15:00,78,4025,990,5015,2895,200,1039,361,363,42,36
1/26/2018 16:00,78,4019.5,1000,5019.5,2891,200,1083,307,363,42,55
1/26/2018 17:00,82,4012,1141,5153,2836,314,1094,345,363,42,77
1/26/2018 18:00,112,4699,1719,6418,2887,480,1274,894,364,42,365
1/26/2018 19:00,118,5283,1920,7203,3124,480,1458,1203,363,42,415
1/26/2018 20:00,118,5324,1961,7285,3245,480,1552,1073,364,42,411
1/26/2018 21:00,118,5283,1830,7113,3150,489,1644,944,365,42,361
1/26/2018 22:00,108,5021,1609,6630,3000,496,1541,808,369,40,268
1/26/2018 23:00,94,4788,1457,6245,2890,495,1477,674,368,40,207
1/27/2018 0:00,82,4128,1329,5457,2792,478,1207,408,368,40,82
1/27/2018 1:00,78,4056,1003,5059,2886,196,1178,296,369,40,16
1/27/2018 2:00,72,3905,974,4879,2856,190,1084,252,369,40,16
1/27/2018 3:00,68,3761,923,4684,2718,190,1057,225,370,40,16
1/27/2018 4:00,68,3698,921,4619,2702,189,1015,220,369,40,16
1/27/2018 5:00,72,3662,921,4583,2667,189,1037,194,368,40,16
1/27/2018 6:00,74,3931,985,4916,2883,189,1100,245,369,40,16
1/27/2018 7:00,76,4282,1193,5475,2935,189,1294,543,367,40,31
1/27/2018 8:00,84,4508.1,1456,5964.1,2946,228,1377,854,368,42,65
1/27/2018 9:00,80,4717.3,1463,6180.3,2796,253,1538,953,367,41,152
1/27/2018 10:00,84,4523.4,1368,5891.4,2746,253,1403,822,369,41,173
1/27/2018 11:00,82,4442,1328,5770,2740,254,1415,731,368,41,139
1/27/2018 12:00,84,4571,1301,5872,2858,253,1461,706,359,40,111
1/27/2018 13:00,82,4799.8,1302,6101.8,2989,253,1508,721,367,40,140
1/27/2018 14:00,88,4441,1291,5732,2812,254,1303,750,363,41,120
1/27/2018 15:00,98,4526.2,1305,5831.2,2889,254,1330,731,369,41,118
1/27/2018 16:00,94,4626.6,1203,5829.6,2869,254,1401,672,369,41,129
1/27/2018 17:00,94,4589.1,1483,6072.1,2642,374,1426,862,367,116,191
1/27/2018 18:00,124,5294,2144,7438,2710,496,1555,1566,364,112,511
1/27/2018 19:00,130,5742,2286,8028,2735,497,1716,1806,358,114,672
1/27/2018 20:00,128,5750,2257,8007,2698,497,1695,1849,357,113,670
1/27/2018 21:00,116,5600,2180,7780,2729,497,1714,1690,357,111,566
1/27/2018 22:00,110,5297,1879,7176,2726,497,1645,1392,357,68,381
1/27/2018 23:00,98,4819,1539,6358,2797,497,1508,842,363,67,186
1/28/2018 0:00,88,4351,1441,5792,2819,497,1372,519,362,67,68
1/28/2018 1:00,80,4230,1262,5492,2814,359,1401,341,362,67,68
1/28/2018 2:00,80,4031,1108,5139,2748,204,1331,296,362,67,51
1/28/2018 3:00,76,3893,1107,5000,2746,204,1244,269,362,67,32
1/28/2018 4:00,76,3711,1107,4818,2659,205,1204,227,363,67,17
1/28/2018 5:00,72,3804,1108,4912,2743,204,1223,221,364,68,17
1/28/2018 6:00,76,3947,1109,5056,2780,204,1290,256,363,70,17
1/28/2018 7:00,80,4189,1488,5677,2644,417,1389,682,363,70,32
1/28/2018 8:00,86,4555.4,1618,6173.4,2724,486,1489,908,363,70,47
1/28/2018 9:00,94,4792.9,1705,6497.9,2773,487,1610,1023,363,70,77
1/28/2018 10:00,92,4753.4,1727,6480.4,2734,487,1525,1055,363,68,155
1/28/2018 11:00,96,4714.8,1601,6315.8,2739,486,1436,938,362,68,189
1/28/2018 12:00,88,4764.9,1694,6458.9,2833,486,1453,983,357,68,189
1/28/2018 13:00,98,4854.7,1705,6559.7,2930,486,1456,970,361,68,189
1/28/2018 14:00,96,4621.4,1687,6308.4,2866,487,1318,936,362,68,174
1/28/2018 15:00,94,4598.1,1698,6296.1,2881,487,1319,911,362,70,172
1/28/2018 16:00,92,4487.6,1660,6147.6,2969,487,1223,787,357,70,162
1/28/2018 17:00,100,4658.1,1665,6323.1,2971,487,1357,807,356,70,175
1/28/2018 18:00,126,5445,2109,7554,3158,486,1637,1252,356,70,469
1/28/2018 19:00,124,5723,2421,8144,3018,486,1759,1694,354,70,639
1/28/2018 20:00,126,5623,2388,8011,3039,486,1651,1572,355,115,667
1/28/2018 21:00,122,5450,2364,7814,3079,486,1664,1424,354,115,570
1/28/2018 22:00,114,5148,2070,7218,3052,487,1670,1071,355,115,354
1/28/2018 23:00,100,4776,1667,6443,3127,487,1529,519,361,115,205
1/29/2018 0:00,88,4357,1600,5957,3205,487,1284,406,361,70,56
1/29/2018 1:00,78,3914,1420,5334,3171,369,1006,295,363,28,24
1/29/2018 2:00,78,3917,1197,5114,3077,200,1069,275,363,28,24
1/29/2018 3:00,78,3808,1196,5004,3019,200,1051,241,363,28,24
1/29/2018 4:00,74,3619,1192,4811,2928,199,990,215,361,28,16
1/29/2018 5:00,74,3673,1195,4868,2975,200,1007,206,362,28,16
1/29/2018 6:00,78,3897,1190,5087,3080,199,1114,210,357,28,21
1/29/2018 7:00,82,4315,1308,5623,3089,199,1289,527,357,30,50
1/29/2018 8:00,88,4522.4,1664,6186.4,3182,480,1235,711,360,30,100
1/29/2018 9:00,92,4718.8,1858,6576.8,3187,480,1319,963,356,30,149
1/29/2018 10:00,90,4675.3,1853,6528.3,3077,480,1332,1002,361,30,155
1/29/2018 11:00,90,4553.7,1792,6345.7,2997,480,1239,980,359,30,169
1/29/2018 12:00,86,4545.5,1848,6393.5,3024,480,1237,1012,361,30,162
1/29/2018 13:00,88,4648.5,1826,6474.5,3054,480,1289,1005,357,30,170
1/29/2018 14:00,88,4373.4,1850,6223.4,2891,480,1191,1015,357,30,170
1/29/2018 15:00,86,4353,1863,6216,2799,480,1268,1022,362,28,170
1/29/2018 16:00,94,4392.5,1869,6261.5,2804,481,1269,1047,362,29,175
1/29/2018 17:00,90,4482.1,1905,6387.1,2850,487,1311,1038,357,29,225
1/29/2018 18:00,130,5350,2174,7524,2922,486,1543,1435,357,95,556
1/29/2018 19:00,130,5841,2392,8233,2932,486,1777,1749,357,114,688
1/29/2018 20:00,130,5797,2391,8188,2872,486,1788,1776,357,114,665
1/29/2018 21:00,126,5646,2351,7997,2949,486,1718,1657,358,114,589
1/29/2018 22:00,106,5288,1947,7235,2957,486,1597,1345,363,114,267
1/29/2018 23:00,94,4761,1755,6516,2980,486,1501,822,363,69,201
1/30/2018 0:00,88,4384,1556,5940,2928,487,1430,482,363,69,93
1/30/2018 1:00,82,4107,1282,5389,2960,241,1368,331,363,28,16
1/30/2018 2:00,78,3927,1238,5165,2913,198,1312,258,362,28,16
1/30/2018 3:00,76,3764,1238,5002,2914,198,1180,228,362,28,16
1/30/2018 4:00,76,3672,1220,4892,2896,198,1095,221,362,28,16
1/30/2018 5:00,74,3634,1213,4847,2886,198,1073,208,364,28,16
1/30/2018 6:00,76,3978,1212,5190,2966,198,1316,228,364,26,16
1/30/2018 7:00,78,4299,1403,5702,3007,289,1371,536,364,26,31
1/30/2018 8:00,90,4670.3,1712,6382.3,3073,480,1385,875,363,70,46
1/30/2018 9:00,92,4874.7,1878,6752.7,3036,481,1422,1176,364,70,111
1/30/2018 10:00,96,4635.2,1874,6509.2,2986,480,1222,1135,374,70,145
1/30/2018 11:00,100,4540.5,1919,6459.5,2945,481,1132,1191,376,70,163
1/30/2018 12:00,96,4788.6,1926,6714.6,3003,480,1151,1368,365,70,180
1/30/2018 13:00,100,4788.5,1897,6685.5,3016,480,1138,1348,354,70,178
